,trial,opinion,activated,algorithm,seed_size,algorithm_time,opinion_distr_func,ffm_distr_func,use_communities
129,129,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
130,130,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
131,131,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
132,132,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
133,133,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
134,134,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
135,135,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
136,136,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
137,137,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
138,138,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
139,139,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
140,140,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
141,141,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
142,142,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
143,143,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
144,144,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
145,145,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
146,146,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
147,147,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
148,148,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
149,149,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
150,150,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
151,151,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
152,152,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
153,153,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
154,154,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
155,155,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
156,156,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
157,157,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
158,158,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
159,159,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
160,160,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
161,161,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
162,162,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
163,163,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
164,164,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
165,165,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
166,166,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
167,167,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
168,168,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
169,169,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
170,170,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
171,171,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
172,172,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
173,173,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
174,174,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
175,175,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
176,176,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
177,177,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
178,178,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
179,179,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
180,180,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
181,181,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
182,182,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
183,183,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
184,184,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
185,185,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
186,186,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
187,187,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
188,188,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
189,189,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
190,190,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
191,191,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
192,192,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
193,193,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
194,194,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
195,195,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
196,196,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
197,197,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
198,198,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
199,199,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
200,200,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
201,201,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
202,202,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
203,203,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
204,204,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
205,205,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
206,206,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
207,207,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
208,208,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
209,209,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
210,210,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
211,211,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
212,212,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
213,213,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
214,214,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
215,215,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
216,216,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
217,217,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
218,218,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
219,219,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
220,220,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
221,221,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
222,222,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
223,223,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
224,224,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
225,225,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
226,226,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
227,227,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
228,228,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
229,229,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
230,230,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
231,231,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
232,232,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
233,233,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
234,234,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
235,235,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
236,236,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
237,237,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
238,238,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
239,239,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
240,240,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
241,241,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
242,242,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
243,243,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
244,244,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
245,245,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
246,246,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
247,247,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
248,248,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
249,249,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
250,250,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
251,251,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
252,252,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
253,253,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
254,254,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
255,255,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
256,256,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
257,257,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
258,258,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
259,259,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
260,260,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
261,261,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
262,262,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
263,263,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
264,264,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
265,265,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
266,266,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
267,267,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
268,268,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
269,269,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
270,270,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
271,271,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
272,272,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
273,273,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
274,274,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
275,275,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
276,276,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
277,277,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
278,278,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
279,279,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
280,280,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
281,281,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
282,282,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
283,283,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
284,284,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
285,285,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
286,286,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
287,287,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
288,288,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
289,289,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
290,290,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
291,291,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
292,292,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
293,293,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
294,294,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
295,295,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
296,296,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
297,297,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
298,298,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
299,299,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
300,300,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
301,301,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
302,302,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
303,303,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
304,304,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
305,305,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
306,306,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
307,307,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
308,308,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
309,309,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
310,310,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
311,311,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
312,312,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
313,313,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
314,314,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
315,315,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
316,316,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
317,317,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
318,318,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
319,319,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
320,320,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
321,321,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
322,322,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
323,323,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
324,324,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
325,325,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
326,326,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
327,327,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
328,328,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
329,329,150266.5669724303,0,min_opinion_solution,1,0.26653122901916504,polarized,random,True
