,trial,opinion,activated,algorithm,seed_size,algorithm_time,opinion_distr_func,ffm_distr_func,use_communities
135,135,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
136,136,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
137,137,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
138,138,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
139,139,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
140,140,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
141,141,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
142,142,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
143,143,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
144,144,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
145,145,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
146,146,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
147,147,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
148,148,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
149,149,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
150,150,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
151,151,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
152,152,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
153,153,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
154,154,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
155,155,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
156,156,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
157,157,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
158,158,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
159,159,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
160,160,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
161,161,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
162,162,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
163,163,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
164,164,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
165,165,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
166,166,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
167,167,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
168,168,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
169,169,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
170,170,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
171,171,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
172,172,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
173,173,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
174,174,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
175,175,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
176,176,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
177,177,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
178,178,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
179,179,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
180,180,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
181,181,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
182,182,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
183,183,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
184,184,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
185,185,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
186,186,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
187,187,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
188,188,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
189,189,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
190,190,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
191,191,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
192,192,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
193,193,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
194,194,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
195,195,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
196,196,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
197,197,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
198,198,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
199,199,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
200,200,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
201,201,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
202,202,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
203,203,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
204,204,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
205,205,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
206,206,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
207,207,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
208,208,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
209,209,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
210,210,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
211,211,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
212,212,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
213,213,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
214,214,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
215,215,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
216,216,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
217,217,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
218,218,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
219,219,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
220,220,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
221,221,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
222,222,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
223,223,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
224,224,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
225,225,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
226,226,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
227,227,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
228,228,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
229,229,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
230,230,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
231,231,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
232,232,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
233,233,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
234,234,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
235,235,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
236,236,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
237,237,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
238,238,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
239,239,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
240,240,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
241,241,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
242,242,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
243,243,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
244,244,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
245,245,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
246,246,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
247,247,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
248,248,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
249,249,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
250,250,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
251,251,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
252,252,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
253,253,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
254,254,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
255,255,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
256,256,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
257,257,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
258,258,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
259,259,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
260,260,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
261,261,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
262,262,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
263,263,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
264,264,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
265,265,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
266,266,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
267,267,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
268,268,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
269,269,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
270,270,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
271,271,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
272,272,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
273,273,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
274,274,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
275,275,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
276,276,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
277,277,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
278,278,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
279,279,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
280,280,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
281,281,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
282,282,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
283,283,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
284,284,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
285,285,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
286,286,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
287,287,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
288,288,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
289,289,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
290,290,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
291,291,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
292,292,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
293,293,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
294,294,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
295,295,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
296,296,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
297,297,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
298,298,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
299,299,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
300,300,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
301,301,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
302,302,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
303,303,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
304,304,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
305,305,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
306,306,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
307,307,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
308,308,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
309,309,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
310,310,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
311,311,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
312,312,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
313,313,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
314,314,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
315,315,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
316,316,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
317,317,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
318,318,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
319,319,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
320,320,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
321,321,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
322,322,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
323,323,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
324,324,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
325,325,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
326,326,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
327,327,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
328,328,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
329,329,567210.4839184431,0,min_opinion_solution,1,0.5974400043487549,uniform,random,False
